title,id,genres,keywords
The Objective,14878,"['Action', 'Horror', 'Science Fiction', 'Thriller']",['afghanistan']
Joe Kidd,14881,['Western'],"['violenc', 'cowboy', 'gun viol', 'steam locomot', 'gunfight']"
Hounddog,14882,"['Drama', 'Music']",['woman director']
This Girl's Life,14883,['Drama'],"['pornographi', 'infidel', 'love', 'romanc', 'internet', 'porn actress', 'sex work']"
Pooh's Heffalump Halloween Movie,14885,"['Animation', 'Family']",['halloween']
The Last Detail,14886,"['Comedy', 'Drama']","['taxi', 'washington d.c.', 'based on novel or book', 'road trip', 'main', 'sailor']"
Bongwater,14887,"['Comedy', 'Romance']","['drug deal', 'artist', 'slacker', 'marijuana', 'drug us', 'house fir', 'stoner']"
Dirty Sanchez: The Movie,14891,['Comedy'],['stunt']
The Big Empty,14892,"['Comedy', 'Drama', 'Mystery', 'Science Fiction']","['fbi', 'suitcas', 'bizarr', 'alien', 'neighbor', 'conspiraci', 'desert', 'cowboy']"
Three Dollars,14899,['Drama'],"['record stor', 'bankrupt', 'melbourne, australia', 'childhood friend', 'homeless man', 'hamlet']"
The Great Muppet Caper,14900,"['Family', 'Crime', 'Comedy', 'Mystery', 'Music']",['puppetri']
1776,14902,"['Drama', 'History', 'Music']","['congress', 'music']"
Proof,14904,"['Drama', 'Romance']","['photograph', 'blindness and impaired vis', 'australia', 'photographi', 'friendship', 'low-budget', 'melbourne, australia', 'classic', 'blind', 'disabl', 'woman director', 'blind man']"
Welcome to Sarajevo,14905,"['War', 'Drama', 'History']","['england', 'civil war', 'journalist', 'orphanag', 'bosnian war']"
Saludos Amigos,14906,"['Animation', 'Family', 'Adventure']",['cultur']
Alien Apocalypse,14907,"['Drama', 'Horror', 'Comedy', 'Thriller', 'Science Fiction']","['alien life-form', 'space invas', 'alien', 'astronaut']"
McHale's Navy,14908,['Comedy'],"['exotic island', 'terrorist', 'u.s. navi', 'base']"
Mio,14910,['Documentary'],"['becoming an adult', 'puberti', 'delinqu']"
Bat*21,14911,"['Action', 'War']","['based on novel or book', 'vietnam', 'vietnam war']"
18 Year Old Virgin,14912,['Comedy'],['clown']
Boogeyman 2,14913,"['Horror', 'Thriller']","['loss of loved on', 'shower', 'bulimia', 'group therapi', 'trauma', 'nightmar', 'boogeyman', 'phobia', 'pot smok', 'slasher', 'psychotherapi', 'psycho kil', 'aftercreditssting', 'elev']"
Flash of Genius,14914,['Drama'],['biographi']
Batman: Mask of the Phantasm,14919,"['Action', 'Animation', 'Crime']","['dc comic', 'secret ident', 'cartoon', 'superhero', 'based on com', 'based on cartoon', 'organized crim', 'urban set', 'super pow', 'super villain', 'neo-noir', 'dc animated movie univers', 'vigilante justic', 'good versus evil']"
Three and Out,14921,"['Drama', 'Comedy']","['friendship', 'controversi']"
Happy Endings,14922,"['Comedy', 'Drama', 'Romance']","['alcohol', 'infidel', 'blackmail', 'adopt', 'son', 'father', 'love', 'filmmak', 'date', 'teenag', 'drug']"
Run Ronnie Run,14923,['Comedy'],"['aftercreditssting', 'duringcreditssting']"
Sid & Nancy,14924,"['Drama', 'Music', 'Romance']","['1970', 'drug addict', 'punk rock', 'based on a true stori', 'co-worker relationship', 'cult film', 'punk band', 'music tour']"
Uptown Girls,14926,"['Comedy', 'Drama', 'Family']","['new york c', 'nanni']"
Mother's Day,14929,"['Action', 'Horror']","['rape', 'reveng', 'murder']"
Relative Strangers,14930,['Comedy'],"['parent child relationship', 'looking for  birth par']"
Miami Blues,14931,"['Action', 'Crime', 'Drama', 'Thriller']","['miami, florida', 'assault', 'thief']"
Stone,14937,"['Action', 'Crime', 'Thriller']","['exploit', 'satan', 'australia', 'motorcycle gang', 'cult film']"
The Alibi,14938,"['Romance', 'Comedy', 'Drama']","['alibi', 'con man', 'murder', 'busi', 'mormon', 'unfaith']"
Gigantic,14940,"['Comedy', 'Romance']","['department stor', 'adopt', 'chinese woman', 'stalker', 'stalk']"
Thoughtcrimes,14942,"['Action', 'Crime', 'Drama']","['schizophrenia', 'telepathi', 'fbi', 'national security agency (nsa)', 'crime boss']"
Thumb Wars: The Phantom Cuticle,14962,"['Comedy', 'Science Fiction']","['hologram', 'space war']"
The Colt,14973,"['Drama', 'Family', 'History', 'War']","['civil war', 'soldier', 'battl', 'virginia', 'american civil war', 'woman director']"
Noah's Arc: Jumping the Broom,14974,"['Comedy', 'Drama', 'Romance']","['rapper', 'marriag', 'gay interest', 'wed', ""martha's vineyard"", 'lgbt', 'black lgbt', 'gay coupl', 'gay']"
Rachel Getting Married,14976,['Drama'],"['sibling relationship', 'drug addict', 'sister', 'connecticut', 'interracial marriag', 'drug rehabilit', 'wed', 'sister sister relationship']"
Moog,14978,"['Documentary', 'Drama', 'Music', 'Romance']",['music instru']
Thick as Thieves,14979,"['Action', 'Thriller', 'Crime']","['police investig', 'woman director']"
Carver,14983,['Horror'],"['murder', 'tortur', 'brutal', 'death']"
His Name Was Jason: 30 Years of Friday the 13th,15004,['Documentary'],"['mass murd', 'murder', 'director', 'jason vorhe']"
One Night with the King,15005,['Drama'],"['based on novel or book', 'persia', 'queen', 'bibl', 'biographi', 'old testa', '5th century bc']"
Rails & Ties,15006,['Drama'],"['train accid', 'accidental death', 'woman director']"
Number Seventeen,15007,"['Crime', 'Mystery', 'Thriller']",[]
The Flying Scotsman,15008,['Drama'],"['bicycl', 'race', 'cycl']"
Red Mist,15011,"['Thriller', 'Horror']","['coma', 'reveng', 'mental institut', 'scar', 'loner']"
Wah-Wah,15013,['Drama'],"['adulteri', 'brain tumor', 'alcohol', 'divorc', '1960']"
Barbie of Swan Lake,15016,"['Animation', 'Family']","['music', 'children', 'based on toy', 'ballet', 'anim', 'unicorn']"
Blonde Ambition,15017,"['Comedy', 'Romance']","['stripper', 'friend', 'best friend']"
I Could Never Be Your Woman,15019,"['Comedy', 'Drama', 'Romance']",['woman director']
Poor Boy's Game,15020,['Drama'],['gay interest']
Dirty Deeds,15022,['Comedy'],"['american footbal', 'cheerlead', 'challeng', 'high school', 'parti', 'prank', 'crude humor', 'teacher', 'bulli', 'homecom', 'teenage sexu', 'sex comedi', 'dare', 'senior high school stud']"
The Guyver,15026,"['Action', 'Fantasy', 'Science Fiction', 'Comedy']","['super soldi', 'based on manga']"
Clockstoppers,15028,"['Adventure', 'Family', 'Science Fiction', 'Thriller']","['national security agency (nsa)', 'time', 'airplan']"
The Whoopee Boys,15029,"['Comedy', 'Romance']","['orphanag', 'inherit', 'high societi']"
Deep Water,15030,"['Documentary', 'Adventure', 'Drama', 'Action']","['boat', 'yacht', 'biographi', 'woman director']"
Fire and Ice,15035,"['Animation', 'Fantasy', 'Science Fiction']","['fire', 'telekinesi', 'adult anim', 'warrior']"
Can't Hardly Wait,15037,"['Comedy', 'Romance']","['alcohol', 'american footbal', 'regret', 'homophobia', 'radio', 'cheerlead', 'love lett', 'colleg', 'graduat', 'talk show', 'groupi', 'nerd', 'high school', 'parti', 'friend', 'house parti', 'coming of ag', 'high school gradu', 'date', 'break-up', 'rock band', 'pop mus', 'infatu', 'washed up star', 'unlikely friendship', 'social outcast', 'woman director', 'jock']"
Against the Dark,15039,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['underground', 'vampir', 'zombi']"
Big Money Hustlas,15040,"['Comedy', 'Crime']","['hustler', 'cop']"
Brink!,15043,"['Drama', 'TV Movie', 'Family']","['friendship', 'sport', 'rollerblad', 'rollerblad']"
Fat Albert,15045,"['Comedy', 'Family', 'Fantasy']","['televis', 'friendship', 'high school', 'obes', 'based on cartoon', 'teenage girl', 'obes', 'african american comedi']"
7-10 Split,15046,"['Comedy', 'Drama']","['bowl', 'romanc']"
Brainstorm,15050,"['Science Fiction', 'Thriller']","['virtual r', 'memori']"
Sex and Breakfast,15053,"['Comedy', 'Drama', 'Romance']",['relationship']
A Perfect Place,15054,"['Comedy', 'Crime']",['black humor']
The Curse of King Tut's Tomb,15056,"['Action', 'Adventure', 'Fantasy', 'Thriller']",['secret societi']
Speak,15058,['Drama'],"['rape', 'based on novel or book', 'trauma', 'high school', 'mute', 'attract', 'woman director']"
The Loss of Sexual Innocence,15059,['Drama'],"['filmmak', 'nonlinear timelin', '1950']"
Futurama: Into the Wild Green Yonder,15060,"['Animation', 'Comedy']","['saving the world', 'femin', 'futur', 'wormhol', 'alien life-form', 'phone booth', 'richard nixon']"
Collective Soul: Home,15062,['Music'],"[""rock 'n' rol"", 'guitar', 'atlanta', 'drum', 'drum', 'cello', 'orchestra', 'violin', 'tour', 'music', 'concert', 'music instru', 'trumpet', 'piano']"
WΔZ,15069,"['Crime', 'Drama', 'Horror', 'Thriller']","['detect', 'chase', 'investig', 'polic', 'psychopath', 'reveng', 'slasher', 'tortur', 'violenc', 'drug', 'death', 'evil', 'neo-noir']"
Undisputed,15070,"['Action', 'Adventure', 'Drama', 'Thriller']",['sport']
Perfect moment - L'aventure continue,15072,['Documentary'],['sport']
Cargo,15073,"['Drama', 'Thriller']","['drug smuggl', 'chase', 'smuggl', 'steal']"
Extreme Ops,15074,"['Action', 'Adventure', 'Drama', 'Thriller']","['helicopt', 'terrorist', 'austria', 'fight', 'extreme sport', 'snowboard', 'surviv', 'avalanch', 'ski']"
The Three Lives of Thomasina,15081,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction', 'Mystery', 'Family']","['scotland', 'cat', 'veterinarian', ""based on children's book"", '1910']"
Blue Planet,15087,['Documentary'],"['nasa', 'narrat', 'space travel', 'earth', 'biolog', 'short film']"
The Cutting Edge: Chasing the Dream,15088,"['Comedy', 'Drama', 'Romance']","['sport', 'sequel', 'figure sk', 'ice sk', 'sport competit']"
Fighter Pilot: Operation Red Flag,15089,['Documentary'],"['air forc', 'fighter jet', 'short film']"
Icebreaker,15090,"['Action', 'Adventure', 'Thriller']","['terrorist', 'winter', 'nuclear explos', 'snow', 'ski']"
Korn - Live at Montreux 2004,15091,['Music'],['music band']
Crank: High Voltage,15092,"['Action', 'Thriller', 'Crime']","['prostitut', 'horse rac', 'heart', 'strip club', 'electric shock', 'sequel', 'flashback', 'tourette syndrom', 'gang', 'shootout', 'cigarette smok', 'mansion', 'foot chas', 'surgeri', 'duringcreditssting', 'absurd']"
Over Alaska,15093,['Documentary'],"['mountain', 'lake', 'alaska', 'bear']"
20 Million Miles to Earth,15096,['Science Fiction'],"['itali', 'rome, itali', 'eleph', 'space travel', 'part stop mot', 'military offic', 'militari', 'venus the planet', 'scientific expedit', 'alien monst', 'space explor', 'spaceship crash']"
Manic,15098,['Drama'],"['child abus', 'depress', 'mental institut', 'juvenile delinqu', 'mental il', 'troubled teen']"
Endgame,15102,"['Crime', 'Drama']","['bomb', 'england', 'south africa', 'political negoti', 'apartheid', 'nelson mandela']"
Tortilla Soup,15104,"['Comedy', 'Drama', 'Romance']","['woman director', 'father daughter relationship']"
Still Waiting...,15105,['Comedy'],"['manag', 'cook', 'restaur']"
Blue Man Group: How to Be a Megastar Live!,15106,"['Music', 'Documentary']",[]
Turbo,15109,['Documentary'],['sport']
It's Always Snowing Somewhere,15112,['Documentary'],['sport']
Double Decade,15114,['Documentary'],['snowboard']
For Right Or Wrong,15116,['Documentary'],['sport']
REALTIME,15117,['Documentary'],['sport']
Smokey and the Bandit Part 3,15120,"['Action', 'Comedy', 'Crime']","['sheriff', 'texa', 'chase', 'road trip', 'truck', 'road movi', 'absurd']"
The Sound of Music,15121,"['Drama', 'Family', 'Music', 'Romance']","['resist', 'austria', 'world war ii', 'music', 'music competit', 'salzburg', 'based on play or mus', 'classic', 'alps mountain', 'gover', 'convent (nunnery)', 'nazi occup', '1930']"
Love Stinks,15122,"['Comedy', 'Romance']","['behind the scen', 'spa', 'pretending to be gay']"
A Little Trip to Heaven,15124,"['Drama', 'Thriller']","['cemeteri', 'fraud', 'autopsi']"
Dante 01,15125,['Science Fiction'],"['prison', 'space suit', 'space', 'space centr']"
Speechless,15128,"['Comedy', 'Romance']","['polit', 'love']"
Little Monsters,15138,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['monster', 'bed', 'friendship']"
The Pagemaster,15139,"['Fantasy', 'Science Fiction', 'Family', 'Animation']","['rain', 'animated scen', 'bike', 'live action and anim']"
Dream a Little Dream,15142,"['Fantasy', 'Comedy', 'Romance']","['dream', 'teenag', 'body-swap']"
Some Kind of Wonderful,15143,"['Drama', 'Romance']","['school', 'teen movi', 'best friend', 'tomboy']"
Sixteen Candles,15144,"['Comedy', 'Romance']","['birthday', 'nerd', 'high school', 'crush', 'farc', 'teenage crush', 'convert', 'teenag', 'exchange stud', 'night vision goggl']"
Eagles: Hell Freezes Over,15145,['Music'],"['music', 'concert']"
Cold Fusion,15146,"['Documentary', 'Action']",['sport']
Storm,15147,['Documentary'],['sport']
G,15155,"['Drama', 'Romance']","['new york c', 'hip-hop', 'long island']"
Another Cinderella Story,15157,"['Music', 'Comedy']","['dancer', 'danc', 'fairy tal', 'music', 'high school', 'celebr', 'orphan', 'teenag', 'modern fairy tal']"
Phantasm II,15158,"['Action', 'Horror', 'Science Fiction', 'Thriller']","['portal', 'undertak', 'evil', 'tall man', 'sentin']"
The Pink Panther 2,15159,"['Comedy', 'Mystery']","['paris, fr', 'franc', 'rome, itali', 'detect', 'vatican', 'diamond', 'theft', 'pink panth', 'diamond theft']"
Alice Through the Looking Glass,15162,"['Family', 'Fantasy']","['chess', 'queen', 'beautiful woman', 'alternate dimens', 'tea parti']"
Amazing Grace,15163,['Drama'],"['slaveri', 'based on a true stori', 'histori', 'british histori', '18th centuri', 'sea voyag', '19th centuri', 'father son relationship']"
Barbie as The Princess & the Pauper,15165,"['Animation', 'Family', 'Comedy']",['music']
The Gene Generation,15166,"['Action', 'Science Fiction']",['cyberpunk']
Barbie in the Nutcracker,15167,"['Animation', 'Family']","['music', 'ballet']"
Buddy,15170,"['Adventure', 'Comedy', 'Family']","['gorilla', 'zoo', 'eccentr', 'socialit', 'chimpanze', 'woman director']"
Charlotte's Web,15171,"['Music', 'Animation', 'Drama', 'Family', 'Comedy']","['spider', 'music', 'friendship', 'anthropomorph', 'talking pig']"
Jonah: A VeggieTales Movie,15173,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",['christian film']
A Good Woman,15184,"['Comedy', 'Romance']","['itali', 'based on play or mus', 'gossip', 'newlyw', '1930', 'affair']"
Pierrepoint: The Last Hangman,15185,"['Drama', 'History']","['england', 'biographi', 'hangman', 'based on a true stori', 'execution', 'capital punish', '1940', '1950']"
Hotel for Dogs,15189,"['Comedy', 'Family']","['adopt', 'puppi', 'duringcreditssting', 'orphan s']"
The Grey Zone,15192,"['Drama', 'War']","['holocaust (shoah)', 'auschwitz-birkenau concentration camp', 'upris', 'doctor']"
Clue,15196,"['Comedy', 'Thriller', 'Crime', 'Mystery']","['board gam', 'mysteri', 'mansion', 'whodunit', 'old hous', 'based on gam']"
"Mystery, Alaska",15198,"['Drama', 'Comedy']","['sport', 'ice hockey', 'alaska', 'sport competit', 'small town sheriff', 'jealous husband', 'father son conflict']"
Rent: Filmed Live on Broadway,15199,"['Drama', 'Music', 'Romance', 'TV Movie']","['new york c', 'aid', 'based on novel or book', 'music', 'hiv', 'lgbt', 'filmed theat']"
Skin,15201,"['Drama', 'History', 'Family']","['1970', 'psychopath', 'racism', 'inspired by a true stori']"
Fully Flared,15205,['Documentary'],['skateboard']
Bathory: Countess of Blood,15208,"['Drama', 'Fantasy']","['legend', 'countess']"
Eight Days a Week,15209,"['Comedy', 'Romance']","['obsess', 'romantic rivalri', 'crush', 'unrequited lov', 'neighbor', 'religion', 'summer', 'teenag', 'first lov', 'girl next door']"
Species: The Awakening,15212,"['Horror', 'Science Fiction', 'Thriller']","['mexico', 'pregnanc', 'transform', 'alien', 'scientist']"
Everyone's Hero,15213,"['Adventure', 'Animation', 'Comedy', 'Family']","['basebal', 'baseball bat', 'sport', 'theft', 'new york yanke', '1930']"
Midnight Clear,15216,['Drama'],['christma']
De-Lovely,15237,"['Drama', 'Music']","['music', 'biographi', 'hollywood', 'theater']"
The Toxic Avenger,15239,"['Science Fiction', 'Action', 'Comedy', 'Horror']","['corrupt', 'mayor', 'anti hero', 'sadism', 'toxic', 'person on fir', 'disfigured fac', 'superhero spoof', 'strong man']"
The Ipcress File,15247,"['Thriller', 'Mystery']","['england', 'spi', 'cold war', 'espionag', 'james bond spoof', 'swinging 60', 'harry palm']"
This Christmas,15250,"['Comedy', 'Drama', 'Romance']","['famili', 'family holiday', 'family feud', 'christma']"
Eddie Murphy: Delirious,15251,['Comedy'],"['stand-up comedi', 'crude humor']"
Antarctica,15254,['Documentary'],"['penguin', 'global warm', 'antarctica', 'natur', 'short film']"
Undisputed II: Last Man Standing,15255,"['Action', 'Crime', 'Thriller']",['jail']
200 Cigarettes,15256,"['Comedy', 'Drama', 'Romance']","[""new year's ev"", 'relationship', 'manhattan, new york c', 'woman director']"
Hulk vs. Wolverine,15257,"['Animation', 'Action', 'Science Fiction', 'Adventure', 'Fantasy']","['mutant', 'superhero', 'based on com', 'norse mytholog']"
The Aristocrats,15258,"['Comedy', 'Documentary']","['aftercreditssting', 'duringcreditssting']"
Breakin',15259,"['Music', 'Comedy']","['danc', 'rap mus', 'hip-hop', 'breakdanc', 'breakdanc']"
Bring It On: In It to Win It,15261,['Comedy'],"['competit', 'cheerlead', 'sport', 'cheerlead', 'cheering crowd']"
Boogeyman 3,15262,['Horror'],['boogeyman']
McLintock!,15263,"['Western', 'Comedy']","['spank', 'cigarette smok', 'rancher', 'comanch']"
Tall in the Saddle,15264,['Western'],"['poker', 'sheriff', 'saloon', 'ranch', 'inherit', 'rancher', 'stagecoach', 'wild west', 'shot']"
The Fighting Kentuckian,15266,"['Western', 'Adventure']",['kentucki']
Street Fighter: The Legend of Chun-Li,15268,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['martial art', 'reveng', 'street fight', 'based on video gam']"
Bright Young Things,15271,['Comedy'],"['london, england', 'based on novel or book', 'social commentari', 'aristocrat', '1930']"
Up the Yangtze,15272,['Documentary'],"['family histori', 'peasant', 'tourist']"
